DateTime(UTC),CRNP
2016-11-15 11:46:05,15.771940662074508
2016-11-15 12:46:05,15.728363513385432
2016-11-15 13:46:05,15.783490667546623
2016-11-15 14:46:05,15.708167814461113
2016-11-15 15:46:05,15.469157650555646
2016-11-15 16:46:05,15.441775313514968
2016-11-15 17:46:05,15.23582434361428
2016-11-15 18:46:05,15.068644987044783
2016-11-15 19:46:05,15.012797366083666
2016-11-15 20:46:05,15.055291116435136
2016-11-15 21:46:05,14.890247737407659
2016-11-15 22:46:05,14.972584761927294
2016-11-15 23:46:05,14.605089055371643
2016-11-16 00:46:05,14.450807096146011
2016-11-16 01:46:05,14.533347079316904
2016-11-16 02:46:05,14.47603120715062
2016-11-16 03:46:05,14.475216984143394
2016-11-16 04:46:05,14.406644671729865
2016-11-16 05:46:05,14.402738950265448
2016-11-16 06:46:05,14.49497558963474
2016-11-16 07:46:05,14.344935620278479
2016-11-16 08:46:05,14.368600348438825
2016-11-16 09:46:05,14.610404820382621
2016-11-16 10:46:05,14.411452346225657
2016-11-16 11:46:05,14.721709722155152
2016-11-16 12:46:05,14.747166322874545
2016-11-16 13:46:05,14.66320018573463
2016-11-16 14:46:05,14.789122800219168
2016-11-16 15:46:05,14.990516063594969
2016-11-16 16:46:05,15.036285557633358
2016-11-16 17:46:05,15.169862079192894
2016-11-16 18:46:05,15.277470754531763
2016-11-16 19:46:05,15.393057532815149
2016-11-16 20:46:05,15.367360881925707
2016-11-16 21:46:05,15.321813169633703
2016-11-16 22:46:05,15.430029211236196
2016-11-16 23:46:05,15.42261265491299
2016-11-17 00:46:05,15.559184794864231
2016-11-17 01:46:05,15.523900953676307
2016-11-17 02:46:05,15.414269816532103
2016-11-17 03:46:05,15.461611264987107
2016-11-17 04:46:05,15.504511296605255
2016-11-17 05:46:05,15.3216710966186
2016-11-17 06:46:05,15.142508386221202
2016-11-17 07:46:05,15.094907241094136
2016-11-17 08:46:05,15.042745427923213
2016-11-17 09:46:05,14.894724617548071
2016-11-17 10:46:05,14.849134953345084
2016-11-17 11:46:05,14.812930767900081
2016-11-17 12:46:05,14.719939104066937
2016-11-17 13:46:05,14.805160038520487
2016-11-17 14:46:05,14.860518629127537
2016-11-17 15:46:05,14.679533357955979
2016-11-17 16:46:05,14.760672529348689
2016-11-17 17:46:05,14.769991218767228
2016-11-17 18:46:05,14.837019261287645
2016-11-17 19:46:05,14.839720820699986
2016-11-17 20:46:05,14.98110497999402
2016-11-17 21:46:05,15.051617901425821
2016-11-17 22:46:05,15.044429199496703
2016-11-17 23:46:05,14.995169981344347
2016-11-18 00:46:05,15.047924712218865
2016-11-18 01:46:05,14.935622009831079
2016-11-18 02:46:05,14.98560763078009
2016-11-18 03:46:05,15.12784889131378
2016-11-18 04:46:05,14.983230672945542
2016-11-18 05:46:05,14.859790208569596
2016-11-18 06:46:05,14.770301038644837
2016-11-18 07:46:05,14.75640736845501
2016-11-18 08:46:05,14.618529837653844
2016-11-18 09:46:05,14.527130396475183
2016-11-18 10:46:05,14.552905799919497
2016-11-18 11:46:05,14.399849779732238
2016-11-18 12:46:05,14.34453845472962
2016-11-18 13:46:05,14.301457985219685
2016-11-18 14:46:05,14.252386277199808
2016-11-18 15:46:05,14.159898927153774
2016-11-18 16:46:05,14.128544561634676
2016-11-18 17:46:05,14.18825287967257
2016-11-18 18:46:05,14.282273196774694
2016-11-18 19:46:05,14.211020841368837
2016-11-18 20:46:05,14.136983178413635
2016-11-18 21:46:05,14.083188329293733
2016-11-18 22:46:05,13.957263827916378
2016-11-18 23:46:05,14.004137818457782
2016-11-19 00:46:05,13.889745222892374
2016-11-19 01:46:05,13.856431652087817
2016-11-19 02:46:05,13.675460916448182
2016-11-19 03:46:05,13.46545435240441
2016-11-19 04:46:05,13.315832130992062
2016-11-19 05:46:05,13.446955831366386
2016-11-19 06:46:05,13.372919065479724
2016-11-19 07:46:05,13.466134473570404
2016-11-19 08:46:05,13.36883696487538
2016-11-19 09:46:05,13.28415451612167
2016-11-19 10:46:05,13.201113262749105
2016-11-19 11:46:05,13.266397961061847
2016-11-19 12:46:05,13.269185592201712
2016-11-19 13:46:05,13.416588387379052
2016-11-19 14:46:05,13.546150238034999
2016-11-19 15:46:05,13.629206596231572
2016-11-19 16:46:05,13.794333392196831
2016-11-19 17:46:05,13.733187929918728
2016-11-19 18:46:05,13.695029818184418
2016-11-19 19:46:05,13.731014983444755
2016-11-19 20:46:05,13.975367977601872
2016-11-19 21:46:05,14.046939000888967
2016-11-19 22:46:05,14.065957819897957
2016-11-19 23:46:05,13.974335793764409
2016-11-20 00:46:05,13.956945622459035
2016-11-20 01:46:05,13.83547439051137
2016-11-20 02:46:05,13.74591991720176
2016-11-20 03:46:05,13.879509587559175
2016-11-20 04:46:05,13.834329846608872
2016-11-20 05:46:05,13.844456204603134
2016-11-20 06:46:05,13.68117457131462
2016-11-20 07:46:05,13.42498357400129
2016-11-20 08:46:05,13.294695560064923
2016-11-20 09:46:05,13.322248916584659
2016-11-20 10:46:05,13.35085346068398
2016-11-20 11:46:05,13.303637541312657
2016-11-20 12:46:05,13.416279694554717
2016-11-20 13:46:05,13.379160308485938
2016-11-20 14:46:05,13.252543381358375
2016-11-20 15:46:05,13.222116035366799
2016-11-20 16:46:05,13.12642084131963
2016-11-20 17:46:05,13.092005814588106
2016-11-20 18:46:05,13.2384131468406
2016-11-20 19:46:05,13.431699543125596
2016-11-20 20:46:05,13.337377096141587
2016-11-20 21:46:05,13.315323746658192
2016-11-20 22:46:05,13.342965338569881
2016-11-20 23:46:05,13.481208427011751
2016-11-21 00:46:05,13.39570248825684
2016-11-21 01:46:05,13.384349910523225
2016-11-21 02:46:05,13.515930136545185
2016-11-21 03:46:05,13.561649786794117
2016-11-21 04:46:05,13.550018514605004
2016-11-21 05:46:05,13.581056298886054
2016-11-21 06:46:05,13.602086350522203
2016-11-21 07:46:05,13.58982167924832
2016-11-21 08:46:05,13.528235796431979
2016-11-21 09:46:05,13.56303653972578
2016-11-21 10:46:05,13.613084330252926
2016-11-21 11:46:05,13.434130713842366
2016-11-21 12:46:05,13.428178030420696
2016-11-21 13:46:05,13.50679458864511
2016-11-21 14:46:05,13.594295889058689
2016-11-21 15:46:05,13.393473409558426
2016-11-21 16:46:05,13.296062742970383
2016-11-21 17:46:05,13.179001463464502
2016-11-21 18:46:05,13.163984493775024
2016-11-21 19:46:05,13.157907903288427
2016-11-21 20:46:05,13.374110149893609
2016-11-21 21:46:05,13.34945457031749
2016-11-21 22:46:05,13.398057892622381
2016-11-21 23:46:05,13.38713160914524
2016-11-22 00:46:05,13.430443680413335
2016-11-22 01:46:05,13.361329658420368
2016-11-22 02:46:05,13.263489596265895
2016-11-22 03:46:05,13.353356100603857
2016-11-22 04:46:05,13.510619602074497
2016-11-22 05:46:05,13.50717462378328
2016-11-22 06:46:05,13.531777806098463
2016-11-22 07:46:05,13.468103468072249
2016-11-22 08:46:05,13.3715863030389
2016-11-22 09:46:05,13.40085906096817
2016-11-22 10:46:05,13.293741492740754
2016-11-22 11:46:05,13.310780305875758
2016-11-22 12:46:06,13.335537927436267
2016-11-22 13:46:06,13.360532786083624
2016-11-22 14:46:06,13.266722615257475
2016-11-22 15:46:06,13.198519078191376
2016-11-22 16:46:06,13.253444060979621
2016-11-22 17:46:06,13.320147149122644
2016-11-22 18:46:06,13.237095739536867
2016-11-22 19:46:06,13.168117785700995
2016-11-22 20:46:06,13.074483744871534
2016-11-22 21:46:06,12.967102949004595
2016-11-22 22:46:06,13.03677250268716
2016-11-22 23:46:06,13.017762563887114
2016-11-23 00:46:06,12.915281260389438
2016-11-23 01:46:06,12.864768893398647
2016-11-23 02:46:06,13.083087858321111
2016-11-23 03:46:06,13.058576673301273
2016-11-23 04:46:06,12.961851949189601
2016-11-23 05:46:06,12.796774822488105
2016-11-23 06:46:06,12.823414625110722
2016-11-23 07:46:06,12.829516995179437
2016-11-23 08:46:06,12.863142838172417
2016-11-23 09:46:06,12.906109663269444
2016-11-23 10:46:06,12.899824281610858
2016-11-23 11:46:06,12.83288850378479
2016-11-23 12:46:06,13.035065069944205
2016-11-23 13:46:06,12.944640818654232
2016-11-23 14:46:06,12.654888873853928
2016-11-23 15:46:06,12.789349913528921
2016-11-23 16:46:06,12.68168275478786
2016-11-23 17:46:06,12.817879570091423
2016-11-23 18:46:06,12.955454688529638
2016-11-23 19:46:06,12.965158343084351
2016-11-23 20:46:06,13.079674823205314
2016-11-23 21:46:06,13.192880033749457
2016-11-23 22:46:06,13.22989765985501
2016-11-23 23:46:06,13.465048712451003
2016-11-24 00:46:06,13.412022438791377
2016-11-24 01:46:06,13.536011652565374
2016-11-24 02:46:06,13.677404474211086
2016-11-24 03:46:06,13.66291483955746
2016-11-24 04:46:06,13.828564785780994
2016-11-24 05:46:06,13.780308617966078
2016-11-24 06:46:06,13.697329156273675
2016-11-24 07:46:06,13.839590010633385
2016-11-24 08:46:06,13.912001003414746
2016-11-24 09:46:06,13.645571389551314
2016-11-24 10:46:06,13.607142474434038
2016-11-24 11:46:06,13.554677035163618
2016-11-24 12:46:06,13.338977344566214
2016-11-24 13:46:06,13.338280938260455
2016-11-24 14:46:06,13.193451955847468
2016-11-24 15:46:06,13.0282639319852
2016-11-24 16:46:06,13.002598570298463
2016-11-24 17:46:06,13.063121970175711
2016-11-24 18:46:06,12.979262613879575
2016-11-24 19:46:06,12.928666084586817
2016-11-24 20:46:06,12.769693863267706
2016-11-24 21:46:06,12.940917816508154
2016-11-24 22:46:06,12.898970106147125
2016-11-24 23:46:06,12.915256249637826
2016-11-25 00:46:06,12.891165167478974
2016-11-25 01:46:06,12.906766604961314
2016-11-25 02:46:06,13.074312423549566
2016-11-25 03:46:06,13.268246447972881
2016-11-25 04:46:06,13.212012155595232
2016-11-25 05:46:06,13.207342705490468
2016-11-25 06:46:06,13.223912337856444
2016-11-25 07:46:06,13.163085874500338
2016-11-25 08:46:06,13.263944825334692
2016-11-25 09:46:06,13.127206010233754
2016-11-25 10:46:06,13.106816380386938
2016-11-25 11:46:06,13.08455610538023
2016-11-25 12:46:06,13.262649225221251
2016-11-25 13:46:06,13.266771377484249
2016-11-25 14:46:06,13.233815787367304
2016-11-25 15:46:06,13.046952576330318
2016-11-25 16:46:06,12.927301692018187
2016-11-25 17:46:06,12.920450058605176
2016-11-25 18:46:06,12.823042910671658
2016-11-25 19:46:06,12.793282669466722
2016-11-25 20:46:06,12.832641120482219
2016-11-25 21:46:06,12.965874140072325
2016-11-25 22:46:06,13.010414665189462
2016-11-25 23:46:06,12.898684109603328
2016-11-26 00:46:06,12.882770463467052
2016-11-26 01:46:06,12.871943028570998
2016-11-26 02:46:06,12.817721595398496
2016-11-26 03:46:06,12.927999087590278
2016-11-26 04:46:06,13.070648453807538
2016-11-26 05:46:06,13.029057193920043
2016-11-26 06:46:06,13.069282930688203
2016-11-26 07:46:06,13.10665272063318
2016-11-26 08:46:06,12.970604011378336
2016-11-26 09:46:06,12.808151105435675
2016-11-26 10:46:06,12.712988518198195
2016-11-26 11:46:06,12.679780499525808
2016-11-26 12:46:06,12.646405758669047
2016-11-26 13:46:06,12.65957741589738
2016-11-26 14:46:06,12.745432940231982
2016-11-26 15:46:06,12.741840219973028
2016-11-26 16:46:06,12.807371071818698
2016-11-26 17:46:06,12.85597917358911
2016-11-26 18:46:06,12.87392982560224
2016-11-26 19:46:06,12.68013915932139
2016-11-26 20:46:06,12.668338647481312
2016-11-26 21:46:06,12.75971438748608
2016-11-26 22:46:06,12.746643967490051
2016-11-26 23:46:06,12.930964638875064
2016-11-27 00:46:06,12.916929838316138
2016-11-27 01:46:06,12.82682758776947
2016-11-27 02:46:06,12.933409107462632
2016-11-27 03:46:06,13.053511820754832
2016-11-27 04:46:06,13.045481732805136
2016-11-27 05:46:06,12.966499223930986
2016-11-27 06:46:06,12.978898105073153
2016-11-27 07:46:06,13.102067026276277
2016-11-27 08:46:06,13.052983010072769
2016-11-27 09:46:06,12.998673544004916
2016-11-27 10:46:06,13.001272150510957
2016-11-27 11:46:06,12.802401457421517
2016-11-27 12:46:06,12.711669644308527
2016-11-27 13:46:06,12.742690840953848
2016-11-27 14:46:06,12.668008154941003
2016-11-27 15:46:06,12.515520664015384
2016-11-27 16:46:06,12.379881071573372
2016-11-27 17:46:06,12.360529335697105
2016-11-27 18:46:06,12.3454547880921
2016-11-27 19:46:06,12.387879640269508
2016-11-27 20:46:06,12.519061607202135
2016-11-27 21:46:06,12.543680749612736
2016-11-27 22:46:06,12.52016676802776
2016-11-27 23:46:06,12.59718001532861
2016-11-28 00:46:06,12.597870882993181
2016-11-28 01:46:06,12.618466244056748
2016-11-28 02:46:06,12.67498315257847
2016-11-28 03:46:06,12.52881860222679
2016-11-28 04:46:06,12.634942118657765
2016-11-28 05:46:06,12.671652492002137
2016-11-28 06:46:06,12.774136935463615
2016-11-28 07:46:06,12.635696355317327
2016-11-28 08:46:06,12.54643196373908
2016-11-28 09:46:06,12.627271066954895
2016-11-28 10:46:06,12.713306854266351
2016-11-28 11:46:06,12.673862523879482
2016-11-28 12:46:06,12.673264472055795
2016-11-28 13:46:06,12.61002081395274
2016-11-28 14:46:06,12.454417097188227
2016-11-28 15:46:06,12.672091481774265
2016-11-28 16:46:06,12.650155909887523
2016-11-28 17:46:06,12.579990575518012
2016-11-28 18:46:06,12.42289201603923
2016-11-28 19:46:06,12.540711924105233
2016-11-28 20:46:06,12.694678172850743
2016-11-28 21:46:06,12.737471704896244
2016-11-28 22:46:06,12.707923366899415
2016-11-28 23:46:06,12.786380405413771
2016-11-29 00:46:06,12.924352049041293
2016-11-29 01:46:06,12.974049906673656
2016-11-29 02:46:06,13.081736639274988
2016-11-29 03:46:06,13.053223754155665
2016-11-29 04:46:06,13.255746553430011
2016-11-29 05:46:06,13.24005281277763
2016-11-29 06:46:06,13.477974591597363
2016-11-29 07:46:06,13.372282679512642
2016-11-29 08:46:06,13.296942693620442
2016-11-29 09:46:06,13.341962030733201
2016-11-29 10:46:06,13.489215041272601
2016-11-29 11:46:06,13.604936718262254
2016-11-29 12:46:06,13.52136990659021
2016-11-29 13:46:06,13.68808774444877
2016-11-29 14:46:06,13.799959240998755
2016-11-29 15:46:06,13.745308264479473
2016-11-29 16:46:06,13.664293990696654
2016-11-29 17:46:06,13.876000575800207
2016-11-29 18:46:06,13.73786355112315
2016-11-29 19:46:06,14.025797596517261
2016-11-29 20:46:06,14.131170747857938
2016-11-29 21:46:06,14.144876095355006
2016-11-29 22:46:06,14.034155269011295
2016-11-29 23:46:06,13.913319554099512
2016-11-30 00:46:06,14.072475051261463
2016-11-30 01:46:06,14.137075316301143
2016-11-30 02:46:06,14.107888303249155
2016-11-30 03:46:06,14.263015959758832
2016-11-30 04:46:06,14.317441421442895
2016-11-30 05:46:06,14.425993827545005
2016-11-30 06:46:06,14.642616686581574
2016-11-30 07:46:06,14.764883284824345
2016-11-30 08:46:06,14.914544649180279
2016-11-30 09:46:06,14.99228869562795
2016-11-30 10:46:06,15.051321997396643
2016-11-30 11:46:06,15.243351768165219
2016-11-30 12:46:06,15.373671053919047
2016-11-30 13:46:06,15.430805416826447
2016-11-30 14:46:06,15.656081865916516
2016-11-30 15:46:06,15.823667407771284
2016-11-30 16:46:06,15.96617548460596
2016-11-30 17:46:06,16.18496326227913
2016-11-30 18:46:06,16.347767117200913
2016-11-30 19:46:06,16.407401288101557
2016-11-30 20:46:07,16.571685603348055
2016-11-30 21:46:07,16.75111266549621
2016-11-30 22:46:07,17.26434569864149
2016-11-30 23:46:07,17.665718894279163
2016-12-01 00:46:07,17.87724244243127
2016-12-01 01:46:07,18.123673216192216
2016-12-01 02:46:07,18.337761790711692
2016-12-01 03:46:07,18.70243543739297
2016-12-01 04:46:07,18.999994088088737
2016-12-01 05:46:07,19.14365824418175
2016-12-01 06:46:07,19.413120238836935
2016-12-01 07:46:07,19.542316008807394
2016-12-01 08:46:07,19.541562402274824
2016-12-01 09:46:07,19.604510767737786
2016-12-01 10:46:07,19.685893494834787
2016-12-01 11:46:07,19.79553701752741
2016-12-01 12:46:07,20.07154545478361
2016-12-01 13:46:07,20.21686452338858
2016-12-01 14:46:07,20.141109046332698
2016-12-01 15:46:07,19.95436210856849
2016-12-01 16:46:07,19.931090036490005
2016-12-01 17:46:07,19.901290585667162
2016-12-01 18:46:07,19.78048149373465
2016-12-01 19:46:07,20.028475267548348
2016-12-01 20:46:07,20.10213453482731
2016-12-01 21:46:07,20.28000664183101
2016-12-01 22:46:07,20.195150761884758
2016-12-01 23:46:07,20.231930196014016
2016-12-02 00:46:07,20.115618760608562
2016-12-02 01:46:07,20.285102385509607
2016-12-02 02:46:07,20.623437755871468
2016-12-02 03:46:07,20.9305468782053
2016-12-02 04:46:07,21.02884086187381
2016-12-02 05:46:07,21.136317975613107
2016-12-02 06:46:07,21.27243474306192
2016-12-02 07:46:07,21.264863797219675
2016-12-02 08:46:07,21.331762578304243
2016-12-02 09:46:07,21.381203721039714
2016-12-02 10:46:07,21.57970453023755
2016-12-02 11:46:07,21.592489564152277
2016-12-02 12:46:07,21.47240724508414
2016-12-02 13:46:07,21.579199323366925
2016-12-02 14:46:07,21.525788903624587
2016-12-02 15:46:07,21.21005751285497
2016-12-02 16:46:07,21.187520472746833
2016-12-02 17:46:07,20.834492627217248
2016-12-02 18:46:07,20.80765935553837
2016-12-02 19:46:07,20.79789665529994
2016-12-02 20:46:07,20.89972725919927
2016-12-02 21:46:07,20.824481644128127
2016-12-02 22:46:07,20.779828296397564
2016-12-02 23:46:07,20.608289724375513
2016-12-03 00:46:07,20.824128490188787
2016-12-03 01:46:07,20.533730984361647
2016-12-03 02:46:07,20.536148277421027
2016-12-03 03:46:07,20.557015378627757
2016-12-03 04:46:07,20.465838739736732
2016-12-03 05:46:07,20.920028005483108
2016-12-03 06:46:07,20.770484197446194
2016-12-03 07:46:07,20.53277213855295
2016-12-03 08:46:07,20.30659881637871
2016-12-03 09:46:07,20.37288515240693
2016-12-03 10:46:07,20.167247646860044
2016-12-03 11:46:07,20.073076823320566
2016-12-03 12:46:07,20.039984782378188
2016-12-03 13:46:07,20.26768328435813
2016-12-03 14:46:07,20.1608097129409
2016-12-03 15:46:07,20.239405381521422
2016-12-03 16:46:07,20.248698207192543
2016-12-03 17:46:07,20.103198266003524
2016-12-03 18:46:07,20.194340405991376
2016-12-03 19:46:07,20.164380617046636
2016-12-03 20:46:07,20.174047521251186
2016-12-03 21:46:07,19.814615969420846
2016-12-03 22:46:07,19.81711081580851
2016-12-03 23:46:07,19.949572811479484
2016-12-04 00:46:07,20.0972519760076
2016-12-04 01:46:07,19.87793762812146
2016-12-04 02:46:07,19.663731563634713
2016-12-04 03:46:07,19.687317890410302
2016-12-04 04:46:07,19.475737676955106
2016-12-04 05:46:07,19.406102671714383
2016-12-04 06:46:07,19.433511873767696
2016-12-04 07:46:07,19.60804113824684
2016-12-04 08:46:07,19.722267482352276
2016-12-04 09:46:07,20.10809243035746
2016-12-04 10:46:07,19.995696553874005
2016-12-04 11:46:07,19.739557809480324
2016-12-04 12:46:07,19.487545820714196
2016-12-04 13:46:07,19.485243787275063
2016-12-04 14:46:07,19.424336858673705
2016-12-04 15:46:07,19.173658651944496
2016-12-04 16:46:07,19.05829141531433
2016-12-04 17:46:07,19.101320942699285
2016-12-04 18:46:07,19.004741644680948
2016-12-04 19:46:07,19.02431801037414
2016-12-04 20:46:07,18.915604385967114
2016-12-04 21:46:07,18.843481661437124
2016-12-04 22:46:07,19.064384612155074
2016-12-04 23:46:07,19.211818688732745
2016-12-05 00:46:07,19.275976844971428
2016-12-05 01:46:07,19.15610252328037
2016-12-05 02:46:07,19.418328501166634
2016-12-05 03:46:07,19.774835005339746
2016-12-05 04:46:07,20.00891384414579
2016-12-05 05:46:07,19.87938949062091
2016-12-05 06:46:07,20.029325813675687
2016-12-05 07:46:07,20.086191154645398
2016-12-05 08:46:07,20.077809093409634
2016-12-05 09:46:07,20.082430653562493
2016-12-05 10:46:07,19.877869185042282
2016-12-05 11:46:07,19.991841032877563
2016-12-05 12:46:07,19.822648242341682
2016-12-05 13:46:07,19.80618067322789
2016-12-05 14:46:07,19.67949754699549
2016-12-05 15:46:07,19.43148056272216
2016-12-05 16:46:07,19.495373734116548
2016-12-05 17:46:07,19.561970403238323
2016-12-05 18:46:07,19.533833591927387
2016-12-05 19:46:07,19.449365661493783
2016-12-05 20:46:07,19.47898118165676
2016-12-05 21:46:07,19.29680545596551
2016-12-05 22:46:07,19.217980013949028
2016-12-05 23:46:07,19.187289042345228
2016-12-06 00:46:07,19.405024980766893
2016-12-06 01:46:07,19.35208278494685
2016-12-06 02:46:07,19.15086270888466
2016-12-06 03:46:07,19.121497256589297
2016-12-06 04:46:07,19.181720793937952
2016-12-06 05:46:07,19.025966128836785
2016-12-06 06:46:07,18.90562404849434
2016-12-06 07:46:07,18.759601886344825
2016-12-06 08:46:07,18.60639307282412
2016-12-06 09:46:07,18.822896795858636
2016-12-06 10:46:07,19.03230441304516
2016-12-06 11:46:07,18.754807830343815
2016-12-06 12:46:07,18.680909456244464
2016-12-06 13:46:07,18.708934288615815
2016-12-06 14:46:07,18.768189762593984
2016-12-06 15:46:07,18.688810750595774
2016-12-06 16:46:07,18.46497374315826
2016-12-06 17:46:07,18.463622769983832
2016-12-06 18:46:07,18.326826492542345
2016-12-06 19:46:07,18.168917967359764
2016-12-06 20:46:07,18.290732011411194
2016-12-06 21:46:07,18.142907072073307
2016-12-06 22:46:07,17.928450069328747
2016-12-06 23:46:07,18.179121199143115
2016-12-07 00:46:07,17.985845188630257
2016-12-07 01:46:07,18.038587392028603
2016-12-07 02:46:07,18.043887485379287
2016-12-07 03:46:07,17.968452972169864
2016-12-07 04:46:07,17.99668711109628
2016-12-07 05:46:07,18.030547714966062
2016-12-07 06:46:07,18.202524138850944
2016-12-07 07:46:07,18.479816006137263
2016-12-07 08:46:07,18.592947908372825
2016-12-07 09:46:07,18.613810886579966
2016-12-07 10:46:07,18.76472616372583
2016-12-07 11:46:07,18.767863100583167
2016-12-07 12:46:07,18.6986887036284
2016-12-07 13:46:07,18.6155121466162
2016-12-07 14:46:07,18.639850612079826
2016-12-07 15:46:07,19.018239049090898
2016-12-07 16:46:07,19.040726194981623
2016-12-07 17:46:07,19.033559584956812
2016-12-07 18:46:07,18.991512175214808
2016-12-07 19:46:07,18.910344773219467
2016-12-07 20:46:07,18.819281744274534
2016-12-07 21:46:07,18.525237775163145
2016-12-07 22:46:07,18.37303192884705
2016-12-07 23:46:07,18.379915813964725
2016-12-08 00:46:07,18.498956378511146
2016-12-08 01:46:07,18.464120067999524
2016-12-08 02:46:07,18.501645490867652
2016-12-08 03:46:07,18.33053532217005
2016-12-08 04:46:07,18.41091918606995
2016-12-08 05:46:07,18.403380089760574
2016-12-08 06:46:07,18.494564575353188
2016-12-08 07:46:07,18.642199258092443
2016-12-08 08:46:07,18.61379450888176
2016-12-08 09:46:07,18.893433297105535
2016-12-08 10:46:07,18.99441038702547
2016-12-08 11:46:07,18.80836446171571
2016-12-08 12:46:07,18.931953751082155
2016-12-08 13:46:07,18.95962960344854
2016-12-08 14:46:07,18.9268906949303
2016-12-08 15:46:07,18.77513163113695
2016-12-08 16:46:07,18.58387860854499
2016-12-08 17:46:07,18.60656151487269
2016-12-08 18:46:07,18.39851372795331
2016-12-08 19:46:07,18.05103925116788
2016-12-08 20:46:07,17.97160533526065
2016-12-08 21:46:07,17.837937609761788
2016-12-08 22:46:07,17.88135062762658
2016-12-08 23:46:07,17.96458753998416
2016-12-09 00:46:07,17.96014352483383
2016-12-09 01:46:07,17.789419566821664
2016-12-09 02:46:07,17.587595122548517
2016-12-09 03:46:07,17.57202173935499
2016-12-09 04:46:08,17.624802459347297
2016-12-09 05:46:08,17.503000748961544
2016-12-09 06:46:08,17.47309479661823
2016-12-09 07:46:08,17.71707043404521
2016-12-09 08:46:08,17.85828205550636
2016-12-09 09:46:08,17.876020364791135
2016-12-09 10:46:08,17.758254598315794
2016-12-09 11:46:08,17.644459935821846
2016-12-09 12:46:08,17.56544568386527
