//RecordNum;DateTime(UTC);P4_mb;P1_mb;T1_C;RH1;T_CS215;RH_CS215;Vbat;N1Cts;N2Cts;N1T_C;N1RH;N2T_C;N2RH
9312;10-30-2017 11:46:00;848.73;848.7;16.2;26.1;13.1;56.1;13.95;4503;2178;20.3;0.6;21.2;0.4
9313;10-30-2017 12:46:00;848.81;848.7;16.6;26.5;14.4;48.7;13.949;4508;2128;21.8;0.6;22.5;0.5
9314;10-30-2017 13:46:00;849.27;849.1;17;26.8;13.8;50.8;13.911;4585;2070;22.6;0.6;23;0.5
9315;10-30-2017 14:46:00;849.62;849.5;17.4;27.1;14.1;45.2;13.922;4682;2076;22.6;0.7;22.9;0.5
9316;10-30-2017 15:46:00;850.15;849.9;17.8;27.2;13.3;49.8;13.926;4524;2029;22.8;0.7;23.2;0.5
9317;10-30-2017 16:46:00;850.78;850.6;16.5;28.3;12.1;56.2;13.946;4500;2063;21.7;0.7;21.8;0.5
9318;10-30-2017 17:46:00;850.99;851;13.7;30.3;9.6;67.2;12.968;4374;1982;19;0.6;18.5;0.4
9319;10-30-2017 18:46:00;851.92;851.9;12.1;31.6;8.6;71.3;12.792;4418;2049;16.7;0.6;15.9;0.3
9320;10-30-2017 19:46:00;852.54;852.5;11.2;31.9;8.6;72.2;12.773;4473;2066;15.2;0.6;14.3;0.3
9321;10-30-2017 20:46:00;852.5;852.6;10;32.2;6.7;78.2;12.752;4530;1990;13.8;0.5;13;0.3
9322;10-30-2017 21:46:00;853.18;853.4;8.6;32.8;5.7;79.4;12.728;4511;2025;12.3;0.5;11.4;0.2
9323;10-30-2017 22:46:00;853.48;853.8;7.6;33;5.4;79.9;12.705;4418;1966;11;0.4;10.2;0.2
9324;10-30-2017 23:46:00;853.74;854;7;32.9;4.8;80.8;12.682;4345;1997;10.2;0.4;9.5;0.1
9325;10-31-2017 00:46:00;853.44;853.7;6.9;32.6;5.3;76.1;12.657;4414;1971;9.7;0.4;9.2;0.1
9326;10-31-2017 01:46:00;853.71;854;7.1;32.1;5.8;76.7;12.627;4429;2047;9.8;0.3;9.4;0.1
9327;10-31-2017 02:46:00;853.61;854;7.3;31.5;6.2;74.6;12.596;4376;1967;10.1;0.4;9.9;0.1
9328;10-31-2017 03:46:00;853.38;853.7;7.5;31.1;6.3;73.8;12.563;4411;2045;10.5;0.4;10.4;0.1
9329;10-31-2017 04:46:00;853.59;853.9;7.2;31.1;5.8;75.8;12.543;4379;2045;10.5;0.4;10.4;0.1
9330;10-31-2017 05:46:00;853.77;854.1;7;31.1;5.6;75.5;12.533;4354;1983;10.4;0.4;10.2;0.1
9331;10-31-2017 06:46:00;853.74;854.1;6.3;31.1;4.7;76.7;12.53;4462;2000;10.1;0.4;9.8;0.1
9332;10-31-2017 07:46:00;853.95;854.3;5.8;31.4;6.7;70.4;13.375;4480;2019;9.6;0.3;9.2;0.1
9333;10-31-2017 08:46:00;854.51;854.5;9.4;29.5;10.4;54;14.58;4445;1977;11.5;0.4;11.5;0.2
9334;10-31-2017 09:46:00;854.42;854.5;13.1;27.1;10.8;54;14.446;4462;2033;15.1;0.5;15.7;0.3
9335;10-31-2017 10:46:00;854.35;854.5;14.2;26.8;10.5;60;14.02;4371;2013;17.8;0.5;18.5;0.3
9336;10-31-2017 11:46:00;854.32;854.4;13.7;28.4;10.3;63.8;14.054;4399;1994;18.6;0.6;19.1;0.3
9337;10-31-2017 12:46:00;854.25;854.2;13.7;29;10.1;67.3;14.039;4386;2055;18.9;0.6;19.2;0.4
9338;10-31-2017 13:46:00;854.32;854.3;13.5;29.3;8.6;67.3;14.039;4531;1940;18.7;0.6;18.8;0.3
9339;10-31-2017 14:46:00;854.19;854.3;13;29.8;10.1;63.9;14.07;4481;1975;17.6;0.5;17.5;0.3
9340;10-31-2017 15:46:00;854.31;854.3;12.7;30.1;8.6;69.5;14.067;4393;2000;16.9;0.5;16.7;0.3
9341;10-31-2017 16:46:00;854.42;854.3;11.7;30.8;8.6;68.1;14.084;4426;2056;15.8;0.5;15.4;0.3
9342;10-31-2017 17:46:00;854.44;854.6;10.5;31.8;6.5;76.7;12.907;4293;1985;14.6;0.5;14.2;0.3
9343;10-31-2017 18:46:00;855.03;855.4;8.8;33;5.6;77.4;12.78;4380;2030;12.9;0.5;12.3;0.2
9344;10-31-2017 19:46:00;855.5;855.7;7.6;33.3;4.4;81.2;12.76;4434;2042;11.5;0.4;10.9;0.2
9345;10-31-2017 20:46:00;855.34;855.8;6.7;33.5;4.1;80.4;12.738;4395;2013;10.2;0.4;9.6;0.1
9346;10-31-2017 21:46:00;856.03;856.3;5.5;33.5;2.8;85.7;12.715;4402;1994;9.1;0.4;8.4;0.1
9347;10-31-2017 22:46:00;856.14;856.4;4.5;33.7;1.3;87;12.689;4391;1981;8;0.3;7.3;0.1
9348;10-31-2017 23:46:00;856.06;856.4;3.3;33.8;1.1;87.5;12.663;4275;2010;6.8;0.3;6.1;0
9349;11-01-2017 00:46:00;855.98;856.4;3;33.8;1.8;86.8;12.633;4383;2018;6.1;0.3;5.5;0
9350;11-01-2017 01:46:00;855.79;856.2;3.7;33;1.9;85.2;12.604;4413;2031;6.5;0.3;6.1;0
9351;11-01-2017 02:46:00;855.59;855.9;4.2;32.3;2.1;84.5;12.57;4318;2012;7;0.3;6.9;0
9352;11-01-2017 03:46:00;855.29;855.7;4.4;31.9;3.4;77.7;12.54;4377;1973;7.5;0.3;7.4;0.1
9353;11-01-2017 04:46:00;855.23;855.6;4.8;31.5;3.7;70.2;12.522;4383;2044;8;0.3;8;0
9354;11-01-2017 05:46:00;855.15;855.6;5.1;31.2;3.6;69.1;12.516;4484;2044;8.5;0.3;8.5;0
9355;11-01-2017 06:46:00;855.2;855.6;5.1;31;3.3;69.1;12.517;4468;1988;8.7;0.3;8.7;0
9356;11-01-2017 07:46:00;855.58;856;5;30.9;3.7;67.3;12.567;4481;1971;8.8;0.3;8.6;0
9357;11-01-2017 08:46:00;855.98;856.4;5.4;30.7;3.9;64.6;12.982;4528;2029;9.1;0.3;8.9;0.1
9358;11-01-2017 09:46:00;855.92;856.2;7.6;29.6;7.1;53.4;14.611;4424;2033;10.2;0.4;10.3;0.1
9359;11-01-2017 10:46:00;856.25;856.3;10.8;27.5;7.1;55.3;14.508;4460;2022;13.5;0.4;14;0.3
9360;11-01-2017 11:46:00;856.22;856.3;11.1;27.4;6.7;56.5;14.093;4407;2026;15.5;0.4;16.1;0.2
9361;11-01-2017 12:46:00;855.87;855.9;11;28;6.8;56.5;14.106;4503;2019;16.1;0.4;16.5;0.2
9362;11-01-2017 13:46:00;855.41;855.5;11.4;28.3;7.1;56.7;14.102;4426;2010;16.4;0.5;16.7;0.3
9363;11-01-2017 14:46:00;855.24;855.3;11.3;28.6;7.2;55.6;14.091;4403;2009;16.3;0.5;16.4;0.3
9364;11-01-2017 15:46:00;855.53;855.6;11.4;28.8;7.1;56;14.095;4461;1929;16;0.4;16.2;0.3
9365;11-01-2017 16:46:00;855.79;855.8;10.2;29.7;5.9;59.7;14.16;4431;2048;14.9;0.5;14.9;0.2
9366;11-01-2017 17:46:00;855.96;856.2;7.9;31.1;3.8;63.1;13.021;4392;1975;12.8;0.5;12.3;0.2
9367;11-01-2017 18:46:00;856.49;856.8;6.6;32.1;3.1;65.4;12.781;4328;2014;10.9;0.4;10.2;0.1
9368;11-01-2017 19:46:00;856.84;857.1;5.3;32.6;1.7;64.9;12.761;4423;1891;9.3;0.3;8.6;0.1
9369;11-01-2017 20:46:00;857.21;857.5;3.9;32.9;-0.3;71.7;12.736;4423;1979;7.8;0.3;7.1;0.1
9370;11-01-2017 21:46:00;857.24;857.7;2.4;33.4;-0.6;71.1;12.707;4338;1989;6.1;0.3;5.3;0
9371;11-01-2017 22:46:00;857.55;858;1.5;33.4;-1.2;72.8;12.681;4414;1930;4.9;0.3;4.2;0
9372;11-01-2017 23:46:00;857.35;858;0.7;33.3;-1.3;72.8;12.651;4476;2039;4;0.3;3.3;0
9373;11-02-2017 00:46:00;857.18;857.9;0;33.1;-2.8;77.2;12.623;4396;1973;3.3;0.2;2.7;0
9374;11-02-2017 01:46:00;857.07;857.9;-0.7;33.1;-1.9;74.8;12.588;4523;1954;2.5;0.2;2;0
9375;11-02-2017 02:46:00;856.7;857.7;-1;32.8;-2.4;77.9;12.549;4392;1966;2.2;0.2;1.7;0
9376;11-02-2017 03:46:00;856.43;857.5;-1.4;32.6;-3.5;81;12.515;4363;1965;1.9;0.2;1.5;0
9377;11-02-2017 04:46:00;856.26;857.3;-2;32.5;-3.4;81;12.492;4488;1959;1.5;0.1;1.1;0
9378;11-02-2017 05:46:00;856.18;857.4;-2.4;32.4;-2.5;81.3;12.478;4433;1955;1.1;0.1;0.6;0
9379;11-02-2017 06:46:00;856.09;857.2;-2.4;32.1;-3.2;84.2;12.472;4393;1930;1;0.1;0.6;0
9380;11-02-2017 07:46:00;856.26;857.4;-2.3;32.1;0.2;75.3;13.466;4345;2022;1;0.1;0.6;0
9381;11-02-2017 08:46:00;856.71;857.4;1.7;30.3;4;60.2;14.812;4368;1912;3.6;0.2;3.7;0
9382;11-02-2017 09:46:00;856.48;857;6.1;27.9;6.4;51.8;14.663;4376;1916;7.8;0.2;8.6;0
9383;11-02-2017 10:46:00;856.48;856.8;9.2;26.4;6.9;45.5;14.165;4381;1942;12;0.4;13.1;0.2
9384;11-02-2017 11:46:00;856.25;856.5;10.7;26;9.7;36.8;14.1;4419;1954;15.1;0.4;16.1;0.2
9385;11-02-2017 12:46:00;855.63;855.8;11.6;25.9;10.1;35.6;14.071;4450;1952;17.1;0.5;17.9;0.3
9386;11-02-2017 13:46:00;855.08;855.2;13;25.9;10.4;34.4;14.037;4491;1932;18.6;0.5;19.3;0.4
9387;11-02-2017 14:46:00;854.65;854.8;13.9;26;10.6;32.9;14.002;4501;2022;19.5;0.6;20.1;0.4
9388;11-02-2017 15:46:00;854.52;854.7;13.9;26.4;9.7;35.2;14.03;4754;1906;19.7;0.6;20.1;0.4
9389;11-02-2017 16:46:00;854.75;854.7;12.3;27.8;7.9;41.4;14.102;4419;2009;18.2;0.6;18.1;0.3
9390;11-02-2017 17:46:00;854.83;855;9.3;29.7;6;47.8;12.99;4440;2058;15.3;0.5;14.6;0.3
9391;11-02-2017 18:46:00;855.24;855.5;7.2;31.3;4.1;53.7;12.786;4440;1980;12.5;0.5;11.4;0.2
9392;11-02-2017 19:46:00;855.31;855.8;5.7;32;3.5;46.9;12.765;4461;1955;10.3;0.4;9.2;0.1
9393;11-02-2017 20:46:00;855.52;856;4.5;32.3;2.3;46.9;12.74;4496;1982;8.6;0.3;7.5;0.1
9394;11-02-2017 21:46:00;855.61;856.2;3.7;32.3;2;44.9;12.713;4377;2008;7.3;0.3;6.4;0.1
9395;11-02-2017 22:46:00;855.63;856.1;3.1;32.1;1.4;44.9;12.687;4493;2025;6.4;0.3;5.7;0.1
9396;11-02-2017 23:46:00;855.46;856;2.7;31.9;1;46.9;12.661;4328;2067;5.8;0.3;5.2;0
9397;11-03-2017 00:46:00;855.2;855.9;2;31.7;0.7;48.7;12.631;4369;2012;5.3;0.3;4.7;0
9398;11-03-2017 01:46:00;855.08;855.9;1.4;31.6;-0.4;52.9;12.594;4446;2005;4.7;0.3;4.3;0
9399;11-03-2017 02:46:00;854.99;855.7;0.9;31.6;0.7;51.6;12.553;4441;1991;4.2;0.2;3.8;0
9400;11-03-2017 03:46:00;854.66;855.4;0.8;31.3;-0.1;53;12.523;4489;2074;4;0.3;3.6;0
9401;11-03-2017 04:46:00;854.49;855.2;0.5;31.2;0;56.7;12.504;4501;2007;3.8;0.2;3.5;0
9402;11-03-2017 05:46:00;854.43;855.2;0.3;31;-0.2;57.4;12.497;4554;2007;3.7;0.2;3.4;0
9403;11-03-2017 06:46:00;854.25;855;0;30.9;-0.1;58.3;12.491;4505;1939;3.5;0.2;3.2;0
9404;11-03-2017 07:46:00;854.49;855.3;0.3;30.8;1.7;54.1;13.397;4435;1929;3.6;0.2;3.2;0
9405;11-03-2017 08:46:00;854.77;855.3;4.5;28.9;7.1;40.9;14.728;4409;1962;6.1;0.2;6.3;0
9406;11-03-2017 09:46:00;854.67;855;8.7;26.6;8.2;40.1;14.598;4533;2005;10.4;0.4;11.2;0.2
9407;11-03-2017 10:46:00;854.56;854.6;11.8;25.4;11.5;34.9;14.075;4490;1925;14.6;0.4;15.6;0.2
9408;11-03-2017 11:46:00;854.21;854.4;13.7;25;12.7;31.9;14.036;4463;2030;18.1;0.5;19.1;0.4
9409;11-03-2017 12:46:00;853.85;853.9;15;25.1;12.5;28.8;13.98;4499;2052;20.5;0.6;21.4;0.4
9410;11-03-2017 13:46:00;853.42;853.5;16.1;25.2;13;31.7;13.946;4505;2000;22.1;0.6;22.9;0.4
9411;11-03-2017 14:46:00;853.35;853.4;16.4;25.7;12.4;32.2;13.945;4563;2014;22.4;0.6;22.9;0.5
9412;11-03-2017 15:46:00;853.07;853.1;16.6;26.2;12.6;31.3;13.947;4522;2044;22.3;0.6;22.7;0.4
9413;11-03-2017 16:46:00;853.17;853.2;15.1;27.4;11.3;32.7;13.997;4518;2006;21;0.7;21;0.5
9414;11-03-2017 17:46:00;853.34;853.5;12.6;29.3;9.6;35.3;12.958;4654;2028;18.3;0.6;17.7;0.3
9415;11-03-2017 18:46:00;853.77;854;10.3;30.8;6.5;43.8;12.792;4508;2085;15.6;0.5;14.7;0.3
9416;11-03-2017 19:46:00;853.99;854.5;8.3;31.9;4.8;52.4;12.771;4406;1967;13;0.5;11.9;0.2
9417;11-03-2017 20:46:00;854.22;854.6;7;32.4;4.6;54.5;12.745;4381;1999;11;0.4;9.9;0.1
9418;11-03-2017 21:46:00;854.44;854.9;6;32.6;3.2;58.9;12.719;4458;1986;9.5;0.4;8.6;0.1
9419;11-03-2017 22:46:00;854.7;855.2;5;32.7;3;60.3;12.693;4487;1995;8.4;0.4;7.5;0.1
9420;11-03-2017 23:46:00;854.76;855.2;4.4;32.6;3.4;62.8;12.666;4474;1989;7.5;0.3;6.8;0.1
9421;11-04-2017 00:46:00;854.67;855.2;3.9;32.4;2.1;71.5;12.635;4406;2031;7;0.3;6.4;0.1
9422;11-04-2017 01:46:00;854.49;855.1;3.3;32.3;1.9;73.1;12.6;4427;1998;6.4;0.3;5.9;0.1
9423;11-04-2017 02:46:00;854.13;854.7;2.9;32.2;2.1;70.7;12.562;4403;2043;6;0.3;5.5;0.1
9424;11-04-2017 03:46:00;853.91;854.4;2.5;32;1.9;73.4;12.532;4321;1950;5.7;0.3;5.3;0
9425;11-04-2017 04:46:00;854.36;854.9;2.3;31.9;1.8;75.9;12.515;4464;2034;5.5;0.3;5.2;0
9426;11-04-2017 05:46:00;854.13;854.7;2.2;31.6;0.2;81;12.508;4433;2043;5.5;0.3;5.2;0
9427;11-04-2017 06:46:00;854.19;854.9;1.7;31.6;1.1;79.6;12.503;4456;1966;5.2;0.2;4.9;0
9428;11-04-2017 07:46:00;854.61;855.2;2.1;31.5;4.1;70.5;13.251;4454;1953;5.3;0.2;5;0
9429;11-04-2017 08:46:00;854.83;855.3;5;30.1;7.3;54.3;14.699;4404;2002;7.2;0.3;7.2;0.1
9430;11-04-2017 09:46:00;854.81;855.1;10.1;27.3;9.6;52.4;14.54;4435;1915;11.3;0.4;12.1;0.2
9431;11-04-2017 10:46:00;854.65;854.7;12.1;26.5;10.6;55.6;14.47;4320;1985;15;0.4;15.9;0.3
9432;11-04-2017 11:46:00;854.01;854.2;13.1;26.7;11.9;46.5;14.033;4416;2016;16.7;0.5;17.3;0.3
9433;11-04-2017 12:46:00;853.66;853.8;13.4;27.1;11.9;49.8;14.038;4415;1932;17.7;0.5;17.9;0.3
9434;11-04-2017 13:46:00;853.5;853.6;14.1;27.3;12.1;50.7;14.005;4552;2024;18.2;0.6;18.3;0.3
9435;11-04-2017 14:46:00;853.54;853.8;13.8;28.1;11.3;55.7;14.034;4482;1931;18.3;0.6;18.2;0.3
9436;11-04-2017 15:46:00;853.28;853.5;13.5;29.3;10.7;60.8;14.036;4407;1980;17.8;0.5;17.6;0.3
9437;11-04-2017 16:46:00;853.24;853.5;12.8;30.3;10;64.2;13.937;4441;1954;17.1;0.5;16.8;0.3
9438;11-04-2017 17:46:00;853.56;853.6;11.8;31.2;9;70;12.827;4377;1932;16.1;0.5;15.8;0.3
9439;11-04-2017 18:46:00;854.39;854.7;11;31.5;8.1;75.9;12.789;4289;1918;15.2;0.5;14.8;0.3
9440;11-04-2017 19:46:00;854.94;855.2;10.2;31.9;7.8;76.8;12.77;4373;1994;14.3;0.5;13.8;0.2
9441;11-04-2017 20:46:00;854.84;855.1;9.8;32.2;7.4;81.5;12.749;4326;1891;13.5;0.5;13;0.2
9442;11-04-2017 21:46:00;855.08;855.4;9.2;32.3;6.9;82.9;12.728;4294;1926;12.9;0.5;12.5;0.2
9443;11-04-2017 22:46:00;854.79;855.2;8.9;32.4;6.6;83.3;12.706;4236;1939;12.4;0.5;12.1;0.2
9444;11-04-2017 23:46:00;854.66;855.2;8.6;32.4;5.9;84;12.682;4380;1989;12.1;0.4;11.7;0.2
9445;11-05-2017 00:46:00;854.27;854.8;8.4;32.3;6.7;85;12.655;4266;1870;11.8;0.4;11.5;0.2
9446;11-05-2017 01:46:00;854.07;854.6;8.3;32.2;6.4;88.9;12.623;4283;1929;11.7;0.4;11.5;0.2
9447;11-05-2017 02:46:00;853.47;853.9;8.3;32.5;6.9;84;12.586;4247;1972;11.7;0.4;11.5;0.2
9448;11-05-2017 03:46:00;851.8;852.1;8.1;32.5;7;80.2;12.557;4453;2049;11.6;0.4;11.4;0.2
9449;11-05-2017 04:46:00;850.57;850.9;9;33.2;8.3;54.2;12.542;4390;2010;12.1;0.4;12;0.2
9450;11-05-2017 05:46:00;850.48;850.8;10;32.2;9.2;57.9;12.538;4438;2066;13;0.4;13;0.2
9451;11-05-2017 06:46:00;850.66;850.9;10.1;32.5;9.1;60;12.539;4540;1959;13.6;0.4;13.5;0.2
9452;11-05-2017 07:46:00;851.8;852.1;10.2;33.5;8;77;12.6;4496;2051;13.8;0.4;13.8;0.3
9453;11-05-2017 08:46:00;852.38;852.6;9.4;33.2;6.7;87.1;12.715;4329;1982;13.3;0.4;13.3;0.2
9454;11-05-2017 09:46:00;852.05;852.3;9.3;33;7.3;86.5;13.197;4351;2077;13;0.4;12.8;0.2
9455;11-05-2017 10:46:00;851.13;851.5;9.2;32.9;6.8;87.1;13.321;4516;2072;12.7;0.4;12.6;0.2
9456;11-05-2017 11:46:00;850.92;851.2;9.1;33.9;7;86.3;13.365;4282;2112;12.5;0.4;12.3;0.2
9457;11-05-2017 12:46:00;849.9;850.2;8.9;35.9;7;83.2;13.2;4242;2139;12.2;0.4;12.1;0.2
9458;11-05-2017 13:46:00;848.95;849.1;8.8;38.9;7.6;79.2;13.326;4399;2160;12;0.4;11.9;0.2
9459;11-05-2017 14:46:00;849.6;849.9;8.6;39.2;6.8;83;13.046;4203;2130;11.9;0.4;11.9;0.2
9460;11-05-2017 15:46:00;850.47;850.8;8;39.2;5.3;87.9;12.826;4075;2206;11.5;0.4;11.3;0.2
9461;11-05-2017 16:46:00;851.17;851.7;7.1;38.1;3.7;88.5;12.758;3836;2201;10.8;0.4;10.5;0.1
9462;11-05-2017 17:46:00;850.94;851.4;6.1;37.8;3;90.7;12.709;3825;2161;9.9;0.3;9.5;0.1
9463;11-05-2017 18:46:00;851.71;852.1;5.8;37.4;2.8;92.4;12.676;3831;2156;9.2;0.3;8.8;0.1
9464;11-05-2017 19:46:00;849.99;850.5;5.9;37.9;3.4;89.7;12.642;3689;2182;9.1;0.3;8.8;0.1
9465;11-05-2017 20:46:00;850.73;851.2;6.2;37.6;3.5;88.3;12.603;3696;2088;9.3;0.3;9.1;0.1
9466;11-05-2017 21:46:00;851.07;851.5;5.7;36.8;3.3;91.9;12.565;3720;2106;9.2;0.3;8.9;0.1
9467;11-05-2017 22:46:00;851.13;851.6;5.3;36.5;3.6;91.2;12.538;3685;2065;9;0.3;8.7;0.1
9468;11-05-2017 23:46:00;851.3;851.8;5.4;36.2;4;91.3;12.523;3802;2104;8.9;0.3;8.6;0.1
9469;11-06-2017 00:46:00;851.45;852;5.1;36;4;91.1;12.518;3679;2223;8.7;0.3;8.5;0.1
9470;11-06-2017 01:46:00;851.66;852.2;4.5;36;2.4;92.5;12.515;3720;2092;8.3;0.3;8;0.1
9471;11-06-2017 02:46:00;851.87;852.5;3.9;36.2;2;92.8;12.51;3871;2141;7.7;0.2;7.3;0.1
9472;11-06-2017 03:46:00;851.87;852.5;3.5;36.1;1.5;92.6;12.506;3731;2100;7.2;0.3;6.8;0.1
9473;11-06-2017 04:46:00;852.48;853.1;3.3;36.1;1.8;90.4;12.502;3665;2032;6.8;0.2;6.5;0.1
9474;11-06-2017 05:46:00;853.17;853.7;3.1;36;1.5;90.9;12.498;3709;1997;6.6;0.2;6.3;0.1
9475;11-06-2017 06:46:00;853.22;853.8;2.9;35.8;1.4;93.4;12.494;3786;2129;6.4;0.2;6.2;0.1
9476;11-06-2017 07:46:00;853.79;854.3;3;35.6;2.8;94.7;13.033;3791;2121;6.5;0.2;6.2;0
9477;11-06-2017 08:46:00;854.4;854.9;4.4;34.9;3.5;92.6;14.731;3691;2067;7.3;0.2;7.1;0.1
9478;11-06-2017 09:46:00;854.76;855.1;8.2;32.4;6.8;82.4;14.605;3710;2059;10.1;0.4;10.2;0.1
9479;11-06-2017 10:46:00;855.26;855.5;11;30.6;9.3;75.9;14.511;3650;2084;13.6;0.4;14.2;0.3
9480;11-06-2017 11:46:00;855.53;855.6;12.7;29.9;10.1;65.2;14.076;3715;2053;16.6;0.5;17.3;0.3
9481;11-06-2017 12:46:00;855.45;855.6;13.6;29.7;10;65.6;14.039;3754;2032;18.4;0.5;19;0.3
9482;11-06-2017 13:46:00;855.63;855.6;12.6;31.3;10.5;78.4;14.072;3663;2083;18.1;0.5;18.2;0.3
9483;11-06-2017 14:46:00;855.68;855.7;12.2;32.3;9;79.3;14.103;3667;2056;17.5;0.5;17.5;0.3
9484;11-06-2017 15:46:00;856.14;856.2;12.1;32.7;9.2;77;14.107;3672;2065;16.9;0.5;16.7;0.3
9485;11-06-2017 16:46:00;856.32;856.5;11.7;33.1;8.2;78.7;13.602;3731;1986;16.2;0.5;16;0.3
9486;11-06-2017 17:46:00;856.5;856.8;10.5;34.1;7.7;83.4;12.81;3588;2015;15;0.5;14.6;0.3
9487;11-06-2017 18:46:00;857.11;857.5;10;34.7;7.6;83.3;12.792;3636;2065;14.1;0.5;13.6;0.3
9488;11-06-2017 19:46:00;857.52;858;9.7;34.6;7.2;85.6;12.773;3474;2015;13.5;0.5;13.1;0.3
9489;11-06-2017 20:46:00;857.94;858.2;8.5;35.2;6.2;87.1;12.753;3596;2030;12.5;0.5;12;0.2
9490;11-06-2017 21:46:00;858.36;858.7;7.6;35.6;4.8;90.4;12.733;3487;1995;11.5;0.4;11;0.2
9491;11-06-2017 22:46:00;858.49;858.9;6.7;36;4.4;91.9;12.713;3566;1959;10.5;0.4;9.9;0.2
9492;11-06-2017 23:46:00;858.53;858.9;6;36.1;3.7;91.9;12.691;3553;1980;9.6;0.3;9;0.1
9493;11-07-2017 00:46:00;858.45;858.8;5.2;36.2;3.1;93;12.67;3559;1975;8.8;0.3;8.3;0.1
9494;11-07-2017 01:46:00;858.64;859.1;4.7;36.2;2.8;93.8;12.648;3682;2117;8.1;0.3;7.6;0.1
9495;11-07-2017 02:46:00;858.66;859.1;4.4;36.1;2.6;93.6;12.625;3559;1898;7.7;0.3;7.2;0.1
9496;11-07-2017 03:46:00;858.42;858.9;4.1;35.9;2.5;92.6;12.599;3599;1978;7.4;0.3;7;0.1
9497;11-07-2017 04:46:00;858.49;859;3.9;35.8;3;89.6;12.574;3686;2040;7.2;0.3;6.9;0.1
9498;11-07-2017 05:46:00;858.59;859;4.2;35.4;3.5;89.3;12.553;3593;1975;7.4;0.3;7.1;0.1
9499;11-07-2017 06:46:00;858.81;859.2;4.3;35;3;88.5;12.535;3715;2023;7.8;0.3;7.5;0.1
9500;11-07-2017 07:46:00;859.22;859.8;3.8;35.1;3.3;89.1;12.839;3612;2036;7.5;0.3;7.2;0.1
9501;11-07-2017 08:46:00;859.74;860.2;6.4;33.7;7.1;79.9;14.674;3637;1882;8.8;0.3;8.7;0.1
9502;11-07-2017 09:46:00;859.84;860.1;9.4;31.5;8.9;75;14.573;3583;1944;11.7;0.4;11.8;0.2
9503;11-07-2017 10:46:00;859.83;859.9;12.2;29.8;10.2;68.8;14.077;3646;2005;15.2;0.4;15.8;0.3
9504;11-07-2017 11:46:00;859.7;859.7;13.9;29.1;10.6;59.8;14.003;3590;1949;18;0.5;18.8;0.4
9505;11-07-2017 12:46:00;859.11;859.2;15.1;28.9;12;55.9;13.981;3661;1897;20.1;0.6;20.9;0.5
9506;11-07-2017 13:46:00;859.16;859.2;15.8;28.9;11.3;58.8;13.947;3674;2028;21.4;0.6;22;0.5
9507;11-07-2017 14:46:00;859.36;859.4;14.9;30.1;10.9;60;14.008;3617;2020;20.9;0.6;21.1;0.5
9508;11-07-2017 15:46:00;859.36;859.3;13.7;31.3;9.9;64.5;14.04;3562;1981;19.4;0.6;19.2;0.4
9509;11-07-2017 16:46:00;859.2;859.3;12.5;32.3;9.1;70.6;13.888;3531;2023;17.8;0.5;17.4;0.4
9510;11-07-2017 17:46:00;859.26;859.6;10.9;33.7;7.9;73.7;12.868;3576;2027;15.8;0.5;15.2;0.3
9511;11-07-2017 18:46:00;859.89;860.2;9.8;34.5;7;80.2;12.793;3739;2032;14.2;0.5;13.5;0.3
9512;11-07-2017 19:46:00;860.06;860.3;9.3;34.8;6.4;86.2;12.773;3569;1925;13.2;0.5;12.5;0.2
9513;11-07-2017 20:46:00;860;860.4;8.8;35;6;86.8;12.751;3601;1891;12.4;0.5;11.8;0.2
9514;11-07-2017 21:46:00;860.11;860.4;8.4;35.1;5.9;86.5;12.732;3654;2048;11.8;0.5;11.3;0.2
9515;11-07-2017 22:46:00;860.39;860.7;8;35;5.1;90.3;12.713;3777;1888;11.4;0.4;11;0.2
9516;11-07-2017 23:46:00;860.37;860.7;7.3;35.2;4.7;89.8;12.692;3573;2002;10.8;0.4;10.4;0.2
9517;11-08-2017 00:46:00;860.28;860.6;6.4;35.6;3.8;89.9;12.67;3712;1987;10;0.4;9.5;0.1
9518;11-08-2017 01:46:00;860.17;860.6;5.7;35.9;3.5;88.8;12.645;3658;1972;9.2;0.3;8.7;0.1
9519;11-08-2017 02:46:00;860.06;860.4;4.8;35.9;3;89.2;12.615;3654;1961;8.4;0.3;7.9;0.1
9520;11-08-2017 03:46:00;859.75;860.3;4.5;35.9;2.8;88.5;12.582;3524;1944;7.9;0.3;7.3;0.1
9521;11-08-2017 04:46:00;859.88;860.4;3.9;35.9;2.4;88;12.552;3607;2046;7.4;0.3;6.9;0.1
9522;11-08-2017 05:46:00;860.15;860.6;4.2;35.6;3.2;87.3;12.531;3698;2044;7.4;0.3;6.9;0.1
9523;11-08-2017 06:46:00;860.08;860.5;4.8;35;3.7;85.8;12.523;3609;2016;7.9;0.3;7.6;0.1
9524;11-08-2017 07:46:00;860.39;860.9;4.7;34.7;3.8;87;12.564;3647;2008;8.2;0.3;8;0.1
9525;11-08-2017 08:46:00;860.73;861.1;5.5;34.4;8.6;71.6;14.7;3657;2045;8.7;0.3;8.6;0.1
9526;11-08-2017 09:46:00;860.42;860.7;9.8;31.4;9.1;62.9;14.541;3660;2036;11.8;0.4;12.2;0.2
9527;11-08-2017 10:46:00;860.19;860.3;12.2;29.7;9.1;61.3;14.483;3776;1980;15.1;0.5;15.8;0.3
